project_id,attendance,study_hours,previous_performance,task_completion,pending_tasks,missed_deadlines,milestone_completion,days_remaining,team_size,project_type,planned_tasks,completed_tasks,project_progress,delay_risk
PROJ-3920,65.5,10.0,52.7,0.0,11,7,5.7,10,6,IoT,11,0,41.1,HIGH
PROJ-3921,60.5,20.1,54.4,33.3,10,3,51.7,34,4,Research,15,5,85.2,MEDIUM
PROJ-3922,68.9,6.8,19.0,0.0,11,5,36.1,17,6,Research,11,0,53.4,HIGH
PROJ-3923,76.9,17.5,88.5,45.5,12,1,57.1,3,1,Web,22,10,50.1,MEDIUM
PROJ-3924,50.7,8.8,66.6,34.6,17,2,12.0,28,6,Web,26,9,36.1,HIGH
PROJ-3925,72.9,17.3,64.9,66.7,6,0,73.1,61,1,AI,18,12,73.0,LOW
PROJ-3926,85.6,19.5,43.8,72.7,3,0,65.2,81,4,Web,11,8,46.8,LOW
PROJ-3927,49.5,20.7,61.7,47.1,9,5,27.4,32,7,IoT,17,8,15.6,HIGH
PROJ-3928,92.9,26.5,86.5,61.9,8,0,98.6,46,7,Web,21,13,53.2,LOW
PROJ-3929,55.9,14.5,61.1,21.1,15,4,27.4,55,2,Mobile,19,4,30.2,HIGH
PROJ-3930,81.0,23.6,70.1,80.0,3,0,72.9,47,5,AI,15,12,63.5,LOW
PROJ-3931,61.0,4.6,45.8,30.0,7,7,26.3,38,4,Research,10,3,14.6,HIGH
PROJ-3932,36.7,5.2,92.8,16.0,21,1,34.0,2,6,IoT,25,4,47.3,HIGH
PROJ-3933,74.5,,66.1,30.0,7,5,33.2,23,2,Mobile,10,3,36.5,HIGH
PROJ-3934,55.9,8.9,24.9,48.3,15,1,43.8,80,4,Research,29,14,49.7,MEDIUM
PROJ-3935,64.3,10.3,71.2,37.5,10,1,48.1,68,7,Web,16,6,72.5,MEDIUM
PROJ-3936,58.9,10.0,68.9,32.0,17,5,39.2,14,4,Web,25,8,33.5,HIGH
PROJ-3937,88.2,21.8,72.9,66.7,6,3,88.5,53,5,Mobile,18,12,55.9,LOW
PROJ-3938,88.3,17.1,47.2,68.2,7,1,78.4,31,4,Web,22,15,64.2,LOW
PROJ-3939,56.0,17.2,66.6,57.1,3,2,71.8,33,4,Web,7,4,53.0,MEDIUM
PROJ-3940,64.1,11.9,65.2,57.1,12,3,46.8,35,2,IoT,28,16,43.6,MEDIUM
PROJ-3941,81.0,16.1,87.3,36.8,12,4,85.5,16,1,IoT,19,7,71.5,LOW
PROJ-3942,100.0,22.2,74.9,44.8,16,1,82.0,30,2,Research,29,13,80.5,LOW
PROJ-3943,79.1,8.9,55.3,15.4,11,5,39.9,23,2,IoT,13,2,21.7,HIGH
PROJ-3944,100.0,27.6,69.4,79.2,5,1,60.7,75,5,AI,24,19,76.2,LOW
PROJ-3945,51.9,9.7,59.2,50.0,6,4,56.0,36,3,AI,12,6,40.5,MEDIUM
PROJ-3946,73.4,29.7,91.0,50.0,12,1,59.8,44,2,IoT,24,12,60.1,LOW
PROJ-3947,91.6,27.8,86.5,77.8,2,0,69.7,45,1,Mobile,9,7,64.5,LOW
PROJ-3948,72.4,24.2,92.0,59.1,9,1,66.0,46,2,AI,22,13,86.3,LOW
PROJ-3949,91.6,30.0,80.9,84.6,2,2,72.5,57,4,Web,13,11,70.3,LOW
PROJ-3950,84.9,11.5,59.6,64.3,10,2,54.4,48,6,AI,28,18,23.6,MEDIUM
PROJ-3951,60.3,6.5,64.6,31.6,13,5,54.3,35,5,Mobile,19,6,37.4,HIGH
PROJ-3952,69.7,12.7,62.3,12.5,14,6,10.7,57,7,Web,16,2,28.6,HIGH
PROJ-3953,90.2,,82.1,66.7,8,1,66.2,55,6,Mobile,24,16,68.6,LOW
PROJ-3954,67.0,21.2,66.5,54.2,11,2,69.0,23,2,Web,24,13,48.2,MEDIUM
PROJ-3955,84.2,16.2,87.7,72.2,5,2,53.5,57,7,Web,18,13,61.6,LOW
PROJ-3956,64.9,16.9,74.7,12.5,7,6,25.2,23,1,Web,8,1,33.5,HIGH
PROJ-3957,55.5,3.4,52.6,7.7,12,5,0.0,6,5,IoT,13,1,31.5,HIGH
PROJ-3958,73.8,18.1,62.9,15.0,17,2,40.1,4,7,Research,20,3,51.3,HIGH
PROJ-3959,87.1,20.6,63.6,56.2,7,4,78.4,42,1,AI,16,9,71.2,LOW
PROJ-3960,58.6,3.1,49.0,12.0,22,8,38.9,28,6,Mobile,25,3,31.1,HIGH
PROJ-3961,62.4,10.2,57.5,6.7,14,4,8.5,34,2,Research,15,1,53.8,HIGH
PROJ-3962,65.1,12.6,54.8,27.6,21,13,28.2,12,3,AI,29,8,4.5,HIGH
PROJ-3963,51.8,6.0,16.6,16.7,5,4,31.2,41,3,AI,6,1,26.2,HIGH
PROJ-3964,55.9,9.6,41.2,20.0,8,1,42.1,11,5,Mobile,10,2,24.3,HIGH
PROJ-3965,100.0,13.2,59.1,65.2,8,1,57.0,56,4,AI,23,15,24.8,MEDIUM
PROJ-3966,69.9,14.2,66.4,46.2,7,1,49.8,55,7,AI,13,6,24.1,MEDIUM
PROJ-3967,59.9,10.1,23.1,57.1,6,3,25.1,45,5,AI,14,8,35.2,HIGH
PROJ-3968,71.7,6.9,91.3,30.4,16,2,81.4,21,6,Mobile,23,7,27.4,MEDIUM
PROJ-3969,89.9,27.4,87.8,73.1,7,0,72.4,30,1,IoT,26,19,57.7,LOW
PROJ-3970,75.3,3.8,60.6,45.5,12,2,81.6,1,2,IoT,22,10,41.5,MEDIUM
PROJ-3971,81.4,3.9,59.0,36.8,12,2,33.6,19,7,Research,19,7,60.0,MEDIUM
PROJ-3972,75.1,22.5,49.0,50.0,8,1,63.2,29,7,Web,16,8,38.5,MEDIUM
PROJ-3973,77.8,11.9,68.4,24.0,19,4,68.6,51,2,Research,25,6,37.9,MEDIUM
PROJ-3974,79.7,11.9,79.6,56.0,11,3,45.0,29,7,Web,25,14,45.1,MEDIUM
PROJ-3975,57.3,11.6,55.2,28.6,5,5,,41,5,Web,7,2,27.1,HIGH
PROJ-3976,90.3,15.4,78.4,66.7,3,2,72.5,48,3,IoT,9,6,85.1,LOW
PROJ-3977,72.0,23.3,67.7,85.7,1,1,,21,6,Research,7,6,62.3,LOW
PROJ-3978,74.8,,71.0,50.0,5,2,66.1,59,7,IoT,10,5,66.2,MEDIUM
PROJ-3979,74.0,15.9,37.2,31.8,15,2,49.9,6,7,AI,22,7,44.9,HIGH
PROJ-3980,59.4,2.4,40.0,37.5,5,5,45.2,10,6,Web,8,3,16.6,HIGH
PROJ-3981,77.7,17.5,86.2,63.6,4,0,67.7,31,5,Research,11,7,45.2,LOW
PROJ-3982,89.5,15.5,48.7,17.6,14,3,2.2,50,6,IoT,17,3,0.0,HIGH
PROJ-3983,57.5,11.5,64.6,42.9,16,4,64.0,24,2,Research,28,12,43.7,HIGH
PROJ-3984,64.9,12.8,37.7,36.4,7,10,46.8,5,5,Research,11,4,34.6,HIGH
PROJ-3985,68.0,9.8,59.3,38.5,16,1,44.8,61,6,IoT,26,10,43.1,MEDIUM
PROJ-3986,67.7,1.6,62.1,30.8,9,4,56.7,26,7,Web,13,4,21.3,HIGH
PROJ-3987,90.7,15.0,69.2,75.0,5,0,66.1,21,4,Research,20,15,46.9,MEDIUM
PROJ-3988,71.8,,95.3,22.2,7,2,52.4,60,5,IoT,9,2,30.1,MEDIUM
PROJ-3989,78.3,23.1,91.5,66.7,8,1,67.0,30,5,IoT,24,16,83.6,LOW
PROJ-3990,79.5,28.7,78.7,61.9,8,1,,14,2,Research,21,13,100.0,LOW
PROJ-3991,82.3,22.0,81.9,79.3,6,2,60.1,53,1,IoT,29,23,60.8,LOW
PROJ-3992,51.5,9.4,53.0,61.5,5,5,11.4,7,7,Mobile,13,8,2.6,HIGH
PROJ-3993,81.9,9.8,57.8,26.3,14,3,14.8,20,6,Mobile,19,5,36.5,HIGH
PROJ-3994,92.3,23.1,39.8,90.5,2,2,68.4,31,3,Mobile,21,19,63.5,LOW
PROJ-3995,65.4,25.4,79.6,68.4,6,1,42.2,64,7,Research,19,13,30.2,MEDIUM
PROJ-3996,92.3,17.1,59.9,54.5,10,8,48.0,35,1,IoT,22,12,55.4,MEDIUM
PROJ-3997,68.2,15.3,69.4,72.7,3,3,41.9,46,5,Mobile,11,8,25.3,MEDIUM
PROJ-3998,58.3,15.7,37.5,36.4,7,1,34.5,22,6,AI,11,4,24.6,HIGH
PROJ-3999,61.4,13.6,66.4,33.3,10,2,,26,3,AI,15,5,25.8,HIGH
PROJ-4000,66.7,17.8,74.4,75.0,5,0,90.3,21,1,Research,20,15,52.7,LOW
PROJ-4001,78.5,13.6,49.9,62.5,3,3,46.0,10,1,Mobile,8,5,46.0,MEDIUM
PROJ-4002,77.3,10.1,55.4,25.0,6,1,61.6,28,1,Web,8,2,40.9,MEDIUM
PROJ-4003,92.2,6.5,58.5,73.7,5,2,62.5,8,4,IoT,19,14,40.7,MEDIUM
PROJ-4004,93.9,31.4,,60.0,2,3,54.8,77,6,Web,5,3,62.0,LOW
PROJ-4005,90.8,10.8,57.8,54.2,11,0,71.5,63,1,IoT,24,13,59.8,LOW
PROJ-4006,83.4,7.1,46.7,28.6,5,2,35.1,24,4,Web,7,2,67.4,MEDIUM
PROJ-4007,69.5,19.3,57.2,76.9,6,0,74.9,49,4,Research,26,20,62.0,LOW
PROJ-4008,63.8,19.8,59.9,42.9,4,0,40.9,54,7,AI,7,3,59.5,MEDIUM
PROJ-4009,59.0,31.1,62.3,27.3,16,5,,28,6,IoT,22,6,50.4,MEDIUM
PROJ-4010,,14.8,73.2,57.1,12,2,60.6,56,1,Mobile,28,16,75.0,LOW
PROJ-4011,55.1,13.7,66.3,41.2,10,6,52.6,17,6,Mobile,17,7,64.6,MEDIUM
PROJ-4012,75.7,24.1,86.8,58.3,5,0,60.5,66,4,Research,12,7,74.5,LOW
PROJ-4013,58.7,2.3,65.0,50.0,4,4,31.2,13,3,IoT,8,4,9.8,HIGH
PROJ-4014,70.3,12.2,56.7,16.7,5,4,44.2,45,3,IoT,6,1,44.7,MEDIUM
PROJ-4015,67.5,11.3,34.9,35.3,11,4,46.0,43,7,IoT,17,6,27.1,HIGH
PROJ-4016,68.9,15.5,64.0,53.8,6,7,58.5,2,6,Mobile,13,7,46.1,MEDIUM
PROJ-4017,62.5,23.1,64.8,71.4,2,1,43.7,47,5,IoT,7,5,69.4,LOW
PROJ-4018,73.7,13.7,50.4,9.5,19,7,16.7,24,7,Mobile,21,2,0.0,HIGH
PROJ-4019,92.6,24.3,89.2,71.4,4,1,100.0,62,3,Mobile,14,10,71.1,LOW
PROJ-4020,57.0,10.1,44.1,20.0,4,5,22.5,28,3,Web,5,1,35.3,HIGH
PROJ-4021,73.6,17.0,65.0,23.1,20,2,52.5,17,1,AI,26,6,23.1,MEDIUM
PROJ-4022,58.7,25.8,58.6,43.8,9,4,,7,6,Mobile,16,7,70.8,MEDIUM
PROJ-4023,54.2,21.5,76.9,55.0,9,5,44.1,28,2,Research,20,11,52.6,MEDIUM
PROJ-4024,55.3,3.7,20.6,58.3,5,5,40.0,21,4,Web,12,7,32.9,HIGH
PROJ-4025,68.5,18.6,86.5,68.8,5,0,70.8,54,6,AI,16,11,86.0,LOW
PROJ-4026,85.5,29.1,75.6,52.6,9,2,81.1,26,7,Mobile,19,10,92.6,LOW
PROJ-4027,35.9,9.7,71.1,34.5,19,0,32.8,1,3,AI,29,10,33.7,HIGH
PROJ-4028,64.7,13.3,52.9,34.8,15,3,9.2,25,3,Research,23,8,25.2,HIGH
PROJ-4029,83.1,32.1,65.3,38.5,8,1,75.4,65,2,IoT,13,5,44.6,MEDIUM
PROJ-4030,82.3,23.7,82.0,81.0,4,0,100.0,33,1,Web,21,17,64.7,LOW
PROJ-4031,85.5,4.6,73.6,28.6,5,1,37.7,37,7,AI,7,2,28.9,MEDIUM
PROJ-4032,58.5,10.3,40.2,26.7,11,1,38.0,13,2,Mobile,15,4,27.0,MEDIUM
PROJ-4033,63.6,7.3,64.8,13.0,20,6,49.8,10,4,Research,23,3,44.8,HIGH
PROJ-4034,93.6,30.8,81.0,81.2,3,3,56.0,90,7,Web,16,13,71.3,LOW
PROJ-4035,77.0,7.3,36.5,42.3,15,4,67.2,20,4,Web,26,11,46.6,MEDIUM
PROJ-4036,75.9,13.3,63.3,75.0,2,0,71.4,39,1,AI,8,6,78.4,LOW
PROJ-4037,53.7,7.5,65.7,18.2,9,1,40.1,1,3,IoT,11,2,31.6,MEDIUM
PROJ-4038,92.3,15.4,80.0,100.0,0,1,80.9,75,3,Web,10,10,80.0,LOW
PROJ-4039,75.0,15.4,46.1,47.1,9,2,63.5,1,2,Research,17,8,29.7,MEDIUM
PROJ-4040,84.4,17.5,81.3,50.0,14,0,81.1,41,6,Mobile,28,14,92.5,LOW
PROJ-4041,,14.5,46.0,40.9,13,6,62.9,45,7,Research,22,9,29.1,HIGH
PROJ-4042,68.8,14.8,92.6,100.0,0,1,84.3,55,4,IoT,8,8,74.7,LOW
PROJ-4043,89.1,25.3,88.7,91.7,1,2,50.5,12,3,Research,12,11,74.3,LOW
PROJ-4044,63.3,15.2,54.2,61.5,5,2,72.1,16,1,Research,13,8,35.3,HIGH
PROJ-4045,71.5,15.0,78.2,60.0,10,0,81.6,85,6,IoT,25,15,66.9,LOW
PROJ-4046,75.6,26.1,80.9,73.3,4,0,52.6,26,5,Research,15,11,69.7,LOW
PROJ-4047,75.2,25.1,68.7,80.0,1,0,62.4,76,3,IoT,5,4,87.6,LOW
PROJ-4048,72.6,7.8,48.7,47.6,11,1,23.1,52,6,AI,21,10,19.7,HIGH
PROJ-4049,76.4,33.7,68.2,62.5,3,0,70.3,38,1,Mobile,8,5,95.2,LOW
PROJ-4050,40.0,11.4,57.4,20.7,23,2,33.1,31,2,Web,29,6,21.6,HIGH
PROJ-4051,86.7,20.2,,27.3,8,2,33.2,14,6,IoT,11,3,66.0,MEDIUM
PROJ-4052,46.5,19.2,65.7,29.2,17,3,46.9,29,7,Web,24,7,35.8,MEDIUM
PROJ-4053,76.5,11.9,78.4,80.0,1,0,77.6,49,7,Research,5,4,85.1,LOW
PROJ-4054,82.6,32.1,64.4,55.6,8,2,82.7,35,1,AI,18,10,76.4,LOW
PROJ-4055,70.9,20.5,76.9,85.7,1,0,75.6,59,4,Web,7,6,59.6,LOW
PROJ-4056,100.0,,82.2,60.0,4,1,75.9,1,3,Research,10,6,74.5,LOW
PROJ-4057,62.6,16.9,65.0,50.0,3,1,31.9,27,7,Mobile,6,3,53.4,MEDIUM
PROJ-4058,55.6,10.2,67.1,26.3,14,4,0.0,16,6,IoT,19,5,38.2,HIGH
PROJ-4059,73.7,12.9,75.0,47.4,10,3,63.3,47,7,IoT,19,9,62.6,MEDIUM
PROJ-4060,54.9,1.0,49.0,25.0,18,5,26.7,15,4,AI,24,6,10.4,HIGH
PROJ-4061,75.6,3.8,44.0,45.5,6,9,19.2,22,7,Web,11,5,,HIGH
PROJ-4062,87.4,22.0,90.7,84.6,2,0,65.5,70,7,Mobile,13,11,40.5,LOW
PROJ-4063,72.6,14.5,56.0,66.7,4,2,43.5,23,3,Mobile,12,8,73.8,MEDIUM
PROJ-4064,76.6,14.4,53.7,69.6,7,2,92.5,12,4,AI,23,16,52.9,LOW
PROJ-4065,47.6,3.7,61.9,29.4,12,2,39.9,27,5,Web,17,5,,HIGH
PROJ-4066,59.9,10.4,49.0,25.0,6,3,0.0,18,1,AI,8,2,11.0,HIGH
PROJ-4067,68.6,10.1,51.5,0.0,27,5,54.0,22,4,Research,27,0,37.7,HIGH
PROJ-4068,,22.9,71.8,42.1,11,1,84.7,49,7,IoT,19,8,77.6,LOW
PROJ-4069,99.9,13.3,73.8,79.2,5,1,87.3,17,7,AI,24,19,69.9,LOW
PROJ-4070,55.9,5.0,46.5,20.0,8,5,34.0,43,7,Mobile,10,2,34.9,HIGH
PROJ-4071,84.4,13.8,50.2,83.3,3,0,70.4,23,4,Research,18,15,,LOW
PROJ-4072,74.3,15.1,78.3,55.6,4,1,45.9,16,4,IoT,9,5,22.0,MEDIUM
PROJ-4073,38.4,12.6,62.8,50.0,4,2,55.0,33,7,Research,8,4,14.2,HIGH
PROJ-4074,66.3,14.8,34.3,50.0,10,2,11.6,29,7,Mobile,20,10,54.2,MEDIUM
PROJ-4075,71.7,10.6,49.1,40.0,3,3,30.1,38,2,Research,5,2,24.4,HIGH
PROJ-4076,84.3,12.3,57.5,50.0,3,4,0.0,16,5,AI,6,3,57.0,HIGH
PROJ-4077,57.6,9.1,60.8,33.3,16,2,25.0,1,1,Research,24,8,18.6,HIGH
PROJ-4078,56.6,8.1,45.5,33.3,12,3,20.8,10,7,Mobile,18,6,39.9,HIGH
PROJ-4079,83.5,12.7,68.4,60.0,2,0,66.8,22,1,Research,5,3,44.3,LOW
PROJ-4080,62.2,2.0,64.2,0.0,12,4,52.2,21,2,Web,12,0,,HIGH
PROJ-4081,64.6,7.2,25.9,29.2,17,3,59.4,6,3,Research,24,7,25.3,HIGH
PROJ-4082,59.2,15.9,66.8,16.7,5,4,0.0,35,4,IoT,6,1,14.4,HIGH
PROJ-4083,73.4,20.1,90.0,100.0,0,2,62.9,39,4,Mobile,18,18,,LOW
PROJ-4084,53.7,13.6,66.3,50.0,3,7,37.4,33,1,IoT,6,3,54.6,MEDIUM
PROJ-4085,65.2,10.2,53.1,18.8,13,6,32.8,24,4,Web,16,3,27.5,HIGH
PROJ-4086,53.1,9.2,33.6,23.1,10,4,31.3,19,2,AI,13,3,36.3,HIGH
PROJ-4087,71.8,21.1,55.1,80.0,1,2,74.4,40,1,Research,5,4,81.9,LOW
PROJ-4088,74.9,12.2,28.5,43.8,9,5,47.3,19,7,IoT,16,7,33.0,HIGH
PROJ-4089,,5.5,56.7,50.0,9,6,16.2,22,7,IoT,18,9,28.6,HIGH
PROJ-4090,70.7,7.9,80.2,25.0,15,3,,18,2,Mobile,20,5,6.7,MEDIUM
PROJ-4091,60.3,2.3,39.1,25.0,6,6,29.7,1,6,AI,8,2,17.5,HIGH
PROJ-4092,87.6,18.0,66.4,72.2,5,0,79.0,62,6,Web,18,13,66.0,LOW
PROJ-4093,65.2,12.7,77.9,46.7,8,1,51.5,38,2,Web,15,7,56.0,MEDIUM
PROJ-4094,79.9,22.7,62.4,80.0,4,1,78.6,52,1,Research,20,16,56.3,LOW
PROJ-4095,75.7,18.7,76.9,0.0,7,4,64.1,2,7,Web,7,0,50.2,MEDIUM
PROJ-4096,57.0,1.0,52.9,53.8,6,9,39.8,18,6,Web,13,7,33.6,HIGH
PROJ-4097,80.2,11.8,65.2,44.4,10,1,23.7,11,4,IoT,18,8,36.1,MEDIUM
PROJ-4098,67.6,15.0,24.8,9.1,10,4,23.9,15,3,AI,11,1,19.7,HIGH
PROJ-4099,71.0,10.8,71.6,40.0,3,4,63.3,34,5,Research,5,2,34.9,MEDIUM
PROJ-4100,83.4,12.3,39.1,9.1,20,4,23.0,1,5,IoT,22,2,25.2,HIGH
PROJ-4101,62.0,9.7,61.0,48.0,13,2,23.2,42,1,AI,25,12,55.5,MEDIUM
PROJ-4102,74.2,18.9,81.0,50.0,12,0,57.3,41,7,Web,24,12,59.9,MEDIUM
PROJ-4103,82.4,24.5,72.0,100.0,0,0,60.3,69,4,AI,7,7,100.0,LOW
PROJ-4104,86.3,29.8,87.9,52.2,11,1,77.2,45,4,IoT,23,12,84.3,LOW
PROJ-4105,66.6,12.0,51.0,30.8,9,4,17.8,32,6,Mobile,13,4,51.3,HIGH
PROJ-4106,30.6,12.7,33.5,14.3,24,2,24.0,1,6,Mobile,28,4,36.7,HIGH
PROJ-4107,64.9,21.8,82.4,40.0,3,3,63.4,28,3,IoT,5,2,49.4,MEDIUM
PROJ-4108,60.8,22.8,61.4,36.4,7,2,46.1,44,2,AI,11,4,28.7,MEDIUM
PROJ-4109,41.6,16.0,61.2,5.9,16,8,22.6,38,2,Web,17,1,38.0,HIGH
PROJ-4110,76.7,6.1,26.3,30.8,9,4,36.3,24,3,IoT,13,4,41.3,HIGH
PROJ-4111,46.0,12.4,44.4,31.8,15,4,13.5,38,2,Research,22,7,60.1,HIGH
PROJ-4112,69.8,7.8,28.7,13.0,20,3,30.3,46,2,IoT,23,3,27.5,HIGH
PROJ-4113,44.1,17.5,62.9,33.3,14,0,,1,3,IoT,21,7,13.0,HIGH
PROJ-4114,95.6,21.5,80.7,89.7,3,0,67.0,58,5,Web,29,26,95.0,LOW
PROJ-4115,64.8,20.1,76.5,46.7,8,3,18.4,67,2,Web,15,7,50.5,MEDIUM
PROJ-4116,66.8,16.6,54.6,25.9,20,5,33.7,38,4,Web,27,7,50.2,HIGH
PROJ-4117,72.1,13.5,72.6,60.0,2,2,72.8,52,7,Research,5,3,68.8,LOW
PROJ-4118,83.1,1.0,75.6,54.5,5,2,24.5,37,2,IoT,11,6,,HIGH
PROJ-4119,72.9,17.5,77.7,52.9,8,5,24.9,16,7,Research,17,9,83.3,MEDIUM
PROJ-4120,82.1,12.3,73.9,21.4,11,3,23.3,37,6,IoT,14,3,16.9,HIGH
PROJ-4121,,9.1,71.2,60.0,6,10,73.5,26,4,Web,15,9,49.1,MEDIUM
PROJ-4122,,23.6,80.0,70.6,5,0,66.5,33,4,IoT,17,12,73.6,LOW
PROJ-4123,71.3,30.8,79.6,100.0,0,0,64.8,29,2,AI,14,14,60.3,LOW
PROJ-4124,82.0,22.0,67.7,78.6,3,0,68.5,49,3,IoT,14,11,63.4,LOW
PROJ-4125,58.7,14.0,68.2,52.6,9,2,39.0,54,5,Web,19,10,41.1,MEDIUM
PROJ-4126,70.1,3.1,57.2,15.4,11,5,72.3,4,6,IoT,13,2,19.5,HIGH
PROJ-4127,71.3,14.4,44.8,68.8,5,1,48.6,49,6,Web,16,11,30.8,MEDIUM
PROJ-4128,90.8,2.3,54.5,9.1,10,4,31.2,25,3,IoT,11,1,45.7,HIGH
PROJ-4129,57.1,17.5,51.1,45.8,13,4,39.9,41,2,Web,24,11,39.2,MEDIUM
PROJ-4130,80.9,22.3,65.2,33.3,16,2,86.0,56,1,IoT,24,8,76.2,LOW
PROJ-4131,79.2,14.9,74.6,61.5,5,0,65.2,21,5,Web,13,8,56.5,MEDIUM
PROJ-4132,84.3,26.7,72.8,83.3,1,0,62.4,62,1,IoT,6,5,33.1,LOW
PROJ-4133,92.3,19.2,75.5,72.4,8,0,85.6,59,3,Research,29,21,42.8,LOW
PROJ-4134,92.2,14.9,61.5,60.0,8,3,46.4,87,7,Mobile,20,12,55.1,MEDIUM
PROJ-4135,71.0,1.4,27.0,11.1,8,5,27.6,29,1,Research,9,1,13.6,HIGH
PROJ-4136,62.9,5.9,67.2,14.3,24,3,22.4,36,6,Mobile,28,4,50.3,HIGH
PROJ-4137,60.0,20.8,78.0,50.0,12,2,16.6,38,7,Web,24,12,34.5,MEDIUM
PROJ-4138,60.8,9.9,74.5,0.0,16,6,15.2,33,4,Mobile,16,0,30.0,HIGH
PROJ-4139,69.5,12.0,68.5,53.8,6,2,68.4,25,5,IoT,13,7,23.7,MEDIUM
PROJ-4140,76.4,22.5,64.0,36.8,12,4,51.1,43,5,IoT,19,7,40.8,MEDIUM
PROJ-4141,69.2,28.7,45.9,91.7,2,1,68.8,50,5,Web,24,22,59.1,LOW
PROJ-4142,62.7,1.0,72.5,33.3,6,2,19.7,1,1,Research,9,3,17.4,HIGH
PROJ-4143,70.8,16.9,69.3,14.3,24,5,43.5,38,7,Web,28,4,54.3,MEDIUM
PROJ-4144,78.1,21.3,81.1,71.4,6,2,56.3,51,5,Research,21,15,86.3,LOW
PROJ-4145,57.1,1.0,66.1,25.0,15,2,20.2,28,2,AI,20,5,60.9,HIGH
PROJ-4146,57.4,22.4,29.5,40.0,15,4,62.6,34,7,IoT,25,10,37.7,MEDIUM
PROJ-4147,72.9,5.9,40.9,56.0,11,2,56.8,41,4,AI,25,14,52.1,MEDIUM
PROJ-4148,67.2,2.8,47.9,42.9,16,8,11.5,44,7,Mobile,28,12,32.2,HIGH
PROJ-4149,75.0,12.6,46.0,23.5,13,3,41.1,23,1,Mobile,17,4,55.4,HIGH
PROJ-4150,60.2,9.1,60.2,50.0,7,2,48.5,21,1,Mobile,14,7,20.1,MEDIUM
PROJ-4151,71.4,12.5,62.4,65.2,8,2,40.3,36,7,Research,23,15,52.0,MEDIUM
PROJ-4152,69.2,19.5,58.4,20.0,4,1,38.1,46,2,AI,5,1,36.2,MEDIUM
PROJ-4153,64.8,19.9,57.9,25.0,15,1,,30,1,IoT,20,5,55.0,MEDIUM
PROJ-4154,74.6,15.7,62.4,80.0,3,3,17.5,16,7,AI,15,12,38.1,MEDIUM
PROJ-4155,82.8,19.7,79.1,54.2,11,2,55.8,68,3,Research,24,13,69.8,MEDIUM
PROJ-4156,,20.3,59.4,64.3,10,2,80.1,1,6,IoT,28,18,4.0,MEDIUM
PROJ-4157,82.7,15.6,51.1,28.6,15,4,23.6,59,5,Web,21,6,54.3,MEDIUM
PROJ-4158,,14.6,50.6,48.1,14,1,80.4,17,1,Mobile,27,13,71.4,LOW
PROJ-4159,65.2,11.8,28.6,63.6,4,1,34.8,50,4,AI,11,7,33.7,MEDIUM
PROJ-4160,93.1,18.3,69.1,100.0,0,2,88.9,77,3,IoT,17,17,66.9,LOW
PROJ-4161,69.6,21.9,21.4,20.0,4,3,38.1,67,7,AI,5,1,22.9,MEDIUM
PROJ-4162,82.2,16.7,78.6,34.6,17,1,50.1,50,3,Mobile,26,9,57.0,MEDIUM
PROJ-4163,82.7,18.9,60.8,84.6,4,1,48.0,41,2,IoT,26,22,74.7,LOW
PROJ-4164,83.3,20.5,89.6,60.0,2,0,56.9,41,1,AI,5,3,71.2,LOW
PROJ-4165,94.3,14.3,83.4,90.9,2,1,,50,2,AI,22,20,76.6,LOW
PROJ-4166,85.1,21.1,77.9,53.8,6,2,75.9,48,2,Research,13,7,45.0,LOW
PROJ-4167,92.4,9.7,70.9,42.9,8,3,87.2,8,6,Web,14,6,45.8,MEDIUM
PROJ-4168,83.2,16.6,94.6,35.7,9,2,72.2,32,6,AI,14,5,80.9,LOW
PROJ-4169,61.2,21.4,77.7,45.5,6,1,68.2,37,5,IoT,11,5,50.0,MEDIUM
PROJ-4170,65.8,5.4,52.1,28.6,20,4,49.9,19,5,AI,28,8,21.9,HIGH
PROJ-4171,70.7,7.6,78.3,55.6,12,2,71.8,54,4,Web,27,15,90.8,MEDIUM
PROJ-4172,60.0,18.1,53.5,68.4,6,0,29.4,40,3,IoT,19,13,47.8,MEDIUM
PROJ-4173,66.8,11.1,20.9,0.0,5,5,70.1,44,1,Mobile,5,0,42.2,HIGH
PROJ-4174,74.0,17.4,49.8,42.9,4,3,55.3,1,2,Research,7,3,44.4,MEDIUM
PROJ-4175,49.8,2.6,48.8,25.0,6,7,26.4,51,6,Research,8,2,82.5,HIGH
PROJ-4176,67.8,17.1,78.4,28.6,5,2,54.8,42,7,Mobile,7,2,41.5,MEDIUM
PROJ-4177,71.7,16.1,50.0,14.3,24,6,0.0,20,5,AI,28,4,37.2,HIGH
PROJ-4178,61.6,21.9,55.2,50.0,4,2,32.2,33,7,Mobile,8,4,33.8,MEDIUM
PROJ-4179,84.3,18.9,,70.6,5,0,71.5,26,1,IoT,17,12,89.1,LOW
PROJ-4180,64.0,15.2,89.9,31.2,11,1,27.9,35,7,Mobile,16,5,47.4,MEDIUM
PROJ-4181,75.9,7.8,71.2,43.8,9,3,49.9,28,3,Web,16,7,33.2,MEDIUM
PROJ-4182,,19.8,78.9,66.7,3,0,82.8,1,1,Web,9,6,51.8,LOW
PROJ-4183,84.3,13.1,45.2,50.0,4,2,7.3,74,1,Web,8,4,40.4,MEDIUM
